Confirmed,Date,Deaths,Location,Recovered,_id
168,2020-04-02T18:30:00.000Z,6,Hainan,162,621c51eac4f24f87f62d80f1
326,2020-04-02T18:30:00.000Z,6,Hebei,310,621c51eac4f24f87f62d80f3
489,2020-04-02T18:30:00.000Z,13,Heilongjiang,469,621c51eac4f24f87f62d80f4
1276,2020-04-02T18:30:00.000Z,22,Henan,1251,621c51eac4f24f87f62d80f5
67802,2020-04-02T18:30:00.000Z,3203,Hubei,63612,621c51eac4f24f87f62d80f7
1019,2020-04-02T18:30:00.000Z,4,Hunan,1014,621c51eac4f24f87f62d80f8
117,2020-04-02T18:30:00.000Z,1,Inner Mongolia,74,621c51eac4f24f87f62d80fc
651,2020-04-02T18:30:00.000Z,0,Jiangsu,632,621c51eac4f24f87f62d80ff
937,2020-04-02T18:30:00.000Z,1,Jiangxi,935,621c51eac4f24f87f62d8100
98,2020-04-02T18:30:00.000Z,1,Jilin,92,621c51eac4f24f87f62d8101
141,2020-04-02T18:30:00.000Z,2,Liaoning,124,621c51eac4f24f87f62d8104
75,2020-04-02T18:30:00.000Z,0,Ningxia,75,621c51eac4f24f87f62d811d
18,2020-04-02T18:30:00.000Z,0,Qinghai,18,621c51eac4f24f87f62d812b
255,2020-04-02T18:30:00.000Z,3,Shaanxi,244,621c51eac4f24f87f62d8134
778,2020-04-02T18:30:00.000Z,7,Shandong,754,621c51eac4f24f87f62d8135
526,2020-04-02T18:30:00.000Z,6,Shanghai,348,621c51eac4f24f87f62d8136
137,2020-04-02T18:30:00.000Z,0,Shanxi,133,621c51eac4f24f87f62d8137
555,2020-04-02T18:30:00.000Z,3,Sichuan,537,621c51eac4f24f87f62d8138
180,2020-04-02T18:30:00.000Z,3,Tianjin,140,621c51eac4f24f87f62d8141
1,2020-04-02T18:30:00.000Z,0,Tibet,1,621c51eac4f24f87f62d8142
76,2020-04-02T18:30:00.000Z,3,Xinjiang,73,621c51eac4f24f87f62d814e
184,2020-04-02T18:30:00.000Z,2,Yunnan,172,621c51eac4f24f87f62d8150
1260,2020-04-02T18:30:00.000Z,1,Zhejiang,1228,621c51eac4f24f87f62d8151
990,2020-04-03T18:30:00.000Z,6,Anhui,984,621c51eac4f24f87f62d8207
585,2020-04-03T18:30:00.000Z,8,Beijing,438,621c51eac4f24f87f62d820c
579,2020-04-03T18:30:00.000Z,6,Chongqing,570,621c51eac4f24f87f62d8214
350,2020-04-03T18:30:00.000Z,1,Fujian,301,621c51eac4f24f87f62d8221
138,2020-04-03T18:30:00.000Z,2,Gansu,131,621c51eac4f24f87f62d8222
1516,2020-04-03T18:30:00.000Z,8,Guangdong,1378,621c51eac4f24f87f62d822a
254,2020-04-03T18:30:00.000Z,2,Guangxi,252,621c51eac4f24f87f62d822b
146,2020-04-03T18:30:00.000Z,2,Guizhou,144,621c51eac4f24f87f62d822c
168,2020-04-03T18:30:00.000Z,6,Hainan,162,621c51eac4f24f87f62d822d
326,2020-04-03T18:30:00.000Z,6,Hebei,310,621c51eac4f24f87f62d822f
491,2020-04-03T18:30:00.000Z,13,Heilongjiang,469,621c51eac4f24f87f62d8230
1276,2020-04-03T18:30:00.000Z,22,Henan,1251,621c51eac4f24f87f62d8231
67803,2020-04-03T18:30:00.000Z,3207,Hubei,63762,621c51eac4f24f87f62d8233
1019,2020-04-03T18:30:00.000Z,4,Hunan,1014,621c51eac4f24f87f62d8234
117,2020-04-03T18:30:00.000Z,1,Inner Mongolia,74,621c51eac4f24f87f62d8238
651,2020-04-03T18:30:00.000Z,0,Jiangsu,632,621c51eac4f24f87f62d823b
937,2020-04-03T18:30:00.000Z,1,Jiangxi,935,621c51eac4f24f87f62d823c
98,2020-04-03T18:30:00.000Z,1,Jilin,92,621c51eac4f24f87f62d823d
141,2020-04-03T18:30:00.000Z,2,Liaoning,125,621c51eac4f24f87f62d8240
75,2020-04-03T18:30:00.000Z,0,Ningxia,75,621c51eac4f24f87f62d8259
18,2020-04-03T18:30:00.000Z,0,Qinghai,18,621c51eac4f24f87f62d8267
256,2020-04-03T18:30:00.000Z,3,Shaanxi,245,621c51eac4f24f87f62d8270
778,2020-04-03T18:30:00.000Z,7,Shandong,755,621c51eac4f24f87f62d8271
529,2020-04-03T18:30:00.000Z,6,Shanghai,356,621c51eac4f24f87f62d8272
137,2020-04-03T18:30:00.000Z,0,Shanxi,133,621c51eac4f24f87f62d8273
557,2020-04-03T18:30:00.000Z,3,Sichuan,538,621c51eac4f24f87f62d8274
180,2020-04-03T18:30:00.000Z,3,Tianjin,144,621c51eac4f24f87f62d827d
1,2020-04-03T18:30:00.000Z,0,Tibet,1,621c51eac4f24f87f62d827e
76,2020-04-03T18:30:00.000Z,3,Xinjiang,73,621c51eac4f24f87f62d828a
184,2020-04-03T18:30:00.000Z,2,Yunnan,172,621c51eac4f24f87f62d828c
1262,2020-04-03T18:30:00.000Z,1,Zhejiang,1229,621c51eac4f24f87f62d828d
990,2020-04-04T18:30:00.000Z,6,Anhui,984,621c51eac4f24f87f62d8345
586,2020-04-04T18:30:00.000Z,8,Beijing,441,621c51eac4f24f87f62d834a
579,2020-04-04T18:30:00.000Z,6,Chongqing,570,621c51eac4f24f87f62d8352
350,2020-04-04T18:30:00.000Z,1,Fujian,303,621c51eac4f24f87f62d835f
138,2020-04-04T18:30:00.000Z,2,Gansu,131,621c51eac4f24f87f62d8360
1524,2020-04-04T18:30:00.000Z,8,Guangdong,1387,621c51eac4f24f87f62d8368
254,2020-04-04T18:30:00.000Z,2,Guangxi,252,621c51eac4f24f87f62d8369
146,2020-04-04T18:30:00.000Z,2,Guizhou,144,621c51eac4f24f87f62d836a
168,2020-04-04T18:30:00.000Z,6,Hainan,162,621c51eac4f24f87f62d836b
327,2020-04-04T18:30:00.000Z,6,Hebei,310,621c51eac4f24f87f62d836d
504,2020-04-04T18:30:00.000Z,13,Heilongjiang,469,621c51eac4f24f87f62d836e
1276,2020-04-04T18:30:00.000Z,22,Henan,1251,621c51eac4f24f87f62d836f
67803,2020-04-04T18:30:00.000Z,3210,Hubei,63945,621c51eac4f24f87f62d8371
1019,2020-04-04T18:30:00.000Z,4,Hunan,1014,621c51eac4f24f87f62d8372
117,2020-04-04T18:30:00.000Z,1,Inner Mongolia,74,621c51eac4f24f87f62d8376
651,2020-04-04T18:30:00.000Z,0,Jiangsu,633,621c51eac4f24f87f62d8379
937,2020-04-04T18:30:00.000Z,1,Jiangxi,935,621c51eac4f24f87f62d837a
98,2020-04-04T18:30:00.000Z,1,Jilin,92,621c51eac4f24f87f62d837b
142,2020-04-04T18:30:00.000Z,2,Liaoning,126,621c51eac4f24f87f62d837e
75,2020-04-04T18:30:00.000Z,0,Ningxia,75,621c51eac4f24f87f62d8397
18,2020-04-04T18:30:00.000Z,0,Qinghai,18,621c51eac4f24f87f62d83a5
256,2020-04-04T18:30:00.000Z,3,Shaanxi,245,621c51eac4f24f87f62d83af
779,2020-04-04T18:30:00.000Z,7,Shandong,755,621c51eac4f24f87f62d83b0
531,2020-04-04T18:30:00.000Z,6,Shanghai,383,621c51eac4f24f87f62d83b1
138,2020-04-04T18:30:00.000Z,0,Shanxi,133,621c51eac4f24f87f62d83b2
558,2020-04-04T18:30:00.000Z,3,Sichuan,539,621c51eac4f24f87f62d83b3
180,2020-04-04T18:30:00.000Z,3,Tianjin,144,621c51eac4f24f87f62d83bc
1,2020-04-04T18:30:00.000Z,0,Tibet,1,621c51eac4f24f87f62d83bd
76,2020-04-04T18:30:00.000Z,3,Xinjiang,73,621c51eac4f24f87f62d83c9
184,2020-04-04T18:30:00.000Z,2,Yunnan,172,621c51eac4f24f87f62d83cb
1263,2020-04-04T18:30:00.000Z,1,Zhejiang,1230,621c51eac4f24f87f62d83cc
990,2020-04-05T18:30:00.000Z,6,Anhui,984,621c51eac4f24f87f62d8485
587,2020-04-05T18:30:00.000Z,8,Beijing,443,621c51eac4f24f87f62d848a
579,2020-04-05T18:30:00.000Z,6,Chongqing,570,621c51eac4f24f87f62d8492
350,2020-04-05T18:30:00.000Z,1,Fujian,305,621c51eac4f24f87f62d849f
139,2020-04-05T18:30:00.000Z,2,Gansu,132,621c51eac4f24f87f62d84a0
1532,2020-04-05T18:30:00.000Z,8,Guangdong,1395,621c51eac4f24f87f62d84a8
254,2020-04-05T18:30:00.000Z,2,Guangxi,252,621c51eac4f24f87f62d84a9
146,2020-04-05T18:30:00.000Z,2,Guizhou,144,621c51eac4f24f87f62d84aa
168,2020-04-05T18:30:00.000Z,6,Hainan,162,621c51eac4f24f87f62d84ab
327,2020-04-05T18:30:00.000Z,6,Hebei,310,621c51eac4f24f87f62d84ad
524,2020-04-05T18:30:00.000Z,13,Heilongjiang,469,621c51eac4f24f87f62d84ae
1276,2020-04-05T18:30:00.000Z,22,Henan,1252,621c51eac4f24f87f62d84af
67803,2020-04-05T18:30:00.000Z,3212,Hubei,64014,621c51eac4f24f87f62d84b1
1019,2020-04-05T18:30:00.000Z,4,Hunan,1014,621c51eac4f24f87f62d84b2
118,2020-04-05T18:30:00.000Z,1,Inner Mongolia,74,621c51eac4f24f87f62d84b6
651,2020-04-05T18:30:00.000Z,0,Jiangsu,633,621c51eac4f24f87f62d84b9
937,2020-04-05T18:30:00.000Z,1,Jiangxi,935,621c51eac4f24f87f62d84ba
98,2020-04-05T18:30:00.000Z,1,Jilin,92,621c51eac4f24f87f62d84bb
142,2020-04-05T18:30:00.000Z,2,Liaoning,128,621c51eac4f24f87f62d84be
75,2020-04-05T18:30:00.000Z,0,Ningxia,75,621c51eac4f24f87f62d84d7
18,2020-04-05T18:30:00.000Z,0,Qinghai,18,621c51eac4f24f87f62d84e5
256,2020-04-05T18:30:00.000Z,3,Shaanxi,246,621c51eac4f24f87f62d84ef
780,2020-04-05T18:30:00.000Z,7,Shandong,755,621c51eac4f24f87f62d84f0
536,2020-04-05T18:30:00.000Z,6,Shanghai,389,621c51eac4f24f87f62d84f1
138,2020-04-05T18:30:00.000Z,0,Shanxi,133,621c51eac4f24f87f62d84f2
559,2020-04-05T18:30:00.000Z,3,Sichuan,540,621c51eac4f24f87f62d84f3
180,2020-04-05T18:30:00.000Z,3,Tianjin,144,621c51eac4f24f87f62d84fc
1,2020-04-05T18:30:00.000Z,0,Tibet,1,621c51eac4f24f87f62d84fd
76,2020-04-05T18:30:00.000Z,3,Xinjiang,73,621c51eac4f24f87f62d8509
184,2020-04-05T18:30:00.000Z,2,Yunnan,172,621c51eac4f24f87f62d850b
1264,2020-04-05T18:30:00.000Z,1,Zhejiang,1230,621c51eac4f24f87f62d850c
990,2020-04-06T18:30:00.000Z,6,Anhui,984,621c51eac4f24f87f62d85c5
587,2020-04-06T18:30:00.000Z,8,Beijing,448,621c51eac4f24f87f62d85ca
579,2020-04-06T18:30:00.000Z,6,Chongqing,570,621c51eac4f24f87f62d85d2
351,2020-04-06T18:30:00.000Z,1,Fujian,305,621c51eac4f24f87f62d85df
139,2020-04-06T18:30:00.000Z,2,Gansu,132,621c51eac4f24f87f62d85e0
1533,2020-04-06T18:30:00.000Z,8,Guangdong,1401,621c51eac4f24f87f62d85e8
254,2020-04-06T18:30:00.000Z,2,Guangxi,252,621c51eac4f24f87f62d85e9
146,2020-04-06T18:30:00.000Z,2,Guizhou,144,621c51eac4f24f87f62d85ea
168,2020-04-06T18:30:00.000Z,6,Hainan,162,621c51eac4f24f87f62d85eb
327,2020-04-06T18:30:00.000Z,6,Hebei,312,621c51eac4f24f87f62d85ed
544,2020-04-06T18:30:00.000Z,13,Heilongjiang,469,621c51eac4f24f87f62d85ee
1276,2020-04-06T18:30:00.000Z,22,Henan,1252,621c51eac4f24f87f62d85ef
67803,2020-04-06T18:30:00.000Z,3212,Hubei,64073,621c51eac4f24f87f62d85f1
1019,2020-04-06T18:30:00.000Z,4,Hunan,1014,621c51eac4f24f87f62d85f2
121,2020-04-06T18:30:00.000Z,1,Inner Mongolia,74,621c51eac4f24f87f62d85f6
651,2020-04-06T18:30:00.000Z,0,Jiangsu,633,621c51eac4f24f87f62d85f9
937,2020-04-06T18:30:00.000Z,1,Jiangxi,935,621c51eac4f24f87f62d85fa
98,2020-04-06T18:30:00.000Z,1,Jilin,92,621c51eac4f24f87f62d85fb
144,2020-04-06T18:30:00.000Z,2,Liaoning,130,621c51eac4f24f87f62d85fe
75,2020-04-06T18:30:00.000Z,0,Ningxia,75,621c51eac4f24f87f62d8617
18,2020-04-06T18:30:00.000Z,0,Qinghai,18,621c51eac4f24f87f62d8625
256,2020-04-06T18:30:00.000Z,3,Shaanxi,246,621c51eac4f24f87f62d862f
781,2020-04-06T18:30:00.000Z,7,Shandong,755,621c51eac4f24f87f62d8630
538,2020-04-06T18:30:00.000Z,6,Shanghai,406,621c51eac4f24f87f62d8631
138,2020-04-06T18:30:00.000Z,0,Shanxi,133,621c51eac4f24f87f62d8632
560,2020-04-06T18:30:00.000Z,3,Sichuan,541,621c51eac4f24f87f62d8633
180,2020-04-06T18:30:00.000Z,3,Tianjin,151,621c51eac4f24f87f62d863c
1,2020-04-06T18:30:00.000Z,0,Tibet,1,621c51eac4f24f87f62d863d
76,2020-04-06T18:30:00.000Z,3,Xinjiang,73,621c51eac4f24f87f62d8649
184,2020-04-06T18:30:00.000Z,2,Yunnan,173,621c51eac4f24f87f62d864b
1265,2020-04-06T18:30:00.000Z,1,Zhejiang,1230,621c51eac4f24f87f62d864c
990,2020-04-07T18:30:00.000Z,6,Anhui,984,621c51ebc4f24f87f62d8705
588,2020-04-07T18:30:00.000Z,8,Beijing,455,621c51ebc4f24f87f62d870a
579,2020-04-07T18:30:00.000Z,6,Chongqing,570,621c51ebc4f24f87f62d8712
351,2020-04-07T18:30:00.000Z,1,Fujian,308,621c51ebc4f24f87f62d871f
139,2020-04-07T18:30:00.000Z,2,Gansu,133,621c51ebc4f24f87f62d8720
1536,2020-04-07T18:30:00.000Z,8,Guangdong,1411,621c51ebc4f24f87f62d8728
254,2020-04-07T18:30:00.000Z,2,Guangxi,252,621c51ebc4f24f87f62d8729
146,2020-04-07T18:30:00.000Z,2,Guizhou,144,621c51ebc4f24f87f62d872a
168,2020-04-07T18:30:00.000Z,6,Hainan,162,621c51ebc4f24f87f62d872b
327,2020-04-07T18:30:00.000Z,6,Hebei,312,621c51ebc4f24f87f62d872d
569,2020-04-07T18:30:00.000Z,13,Heilongjiang,470,621c51ebc4f24f87f62d872e
1276,2020-04-07T18:30:00.000Z,22,Henan,1252,621c51ebc4f24f87f62d872f
67803,2020-04-07T18:30:00.000Z,3213,Hubei,64142,621c51ebc4f24f87f62d8731
1019,2020-04-07T18:30:00.000Z,4,Hunan,1014,621c51ebc4f24f87f62d8732
124,2020-04-07T18:30:00.000Z,1,Inner Mongolia,74,621c51ebc4f24f87f62d8736
651,2020-04-07T18:30:00.000Z,0,Jiangsu,633,621c51ebc4f24f87f62d8739
937,2020-04-07T18:30:00.000Z,1,Jiangxi,935,621c51ebc4f24f87f62d873a
98,2020-04-07T18:30:00.000Z,1,Jilin,93,621c51ebc4f24f87f62d873b
144,2020-04-07T18:30:00.000Z,2,Liaoning,131,621c51ebc4f24f87f62d873e
75,2020-04-07T18:30:00.000Z,0,Ningxia,75,621c51ebc4f24f87f62d8757
18,2020-04-07T18:30:00.000Z,0,Qinghai,18,621c51ebc4f24f87f62d8765
256,2020-04-07T18:30:00.000Z,3,Shaanxi,246,621c51ebc4f24f87f62d876f
783,2020-04-07T18:30:00.000Z,7,Shandong,755,621c51ebc4f24f87f62d8770
543,2020-04-07T18:30:00.000Z,7,Shanghai,418,621c51ebc4f24f87f62d8771
163,2020-04-07T18:30:00.000Z,0,Shanxi,134,621c51ebc4f24f87f62d8772
560,2020-04-07T18:30:00.000Z,3,Sichuan,541,621c51ebc4f24f87f62d8773
180,2020-04-07T18:30:00.000Z,3,Tianjin,152,621c51ebc4f24f87f62d877c
1,2020-04-07T18:30:00.000Z,0,Tibet,1,621c51ebc4f24f87f62d877d
76,2020-04-07T18:30:00.000Z,3,Xinjiang,73,621c51ebc4f24f87f62d8789
184,2020-04-07T18:30:00.000Z,2,Yunnan,173,621c51ebc4f24f87f62d878b
1266,2020-04-07T18:30:00.000Z,1,Zhejiang,1232,621c51ebc4f24f87f62d878c
991,2020-04-08T18:30:00.000Z,6,Anhui,984,621c51ebc4f24f87f62d8845
588,2020-04-08T18:30:00.000Z,8,Beijing,464,621c51ebc4f24f87f62d884a
579,2020-04-08T18:30:00.000Z,6,Chongqing,570,621c51ebc4f24f87f62d8852
351,2020-04-08T18:30:00.000Z,1,Fujian,308,621c51ebc4f24f87f62d885f
139,2020-04-08T18:30:00.000Z,2,Gansu,135,621c51ebc4f24f87f62d8860
1539,2020-04-08T18:30:00.000Z,8,Guangdong,1423,621c51ebc4f24f87f62d8868
254,2020-04-08T18:30:00.000Z,2,Guangxi,252,621c51ebc4f24f87f62d8869
146,2020-04-08T18:30:00.000Z,2,Guizhou,144,621c51ebc4f24f87f62d886a
168,2020-04-08T18:30:00.000Z,6,Hainan,162,621c51ebc4f24f87f62d886b
327,2020-04-08T18:30:00.000Z,6,Hebei,313,621c51ebc4f24f87f62d886d
609,2020-04-08T18:30:00.000Z,13,Heilongjiang,470,621c51ebc4f24f87f62d886e
1276,2020-04-08T18:30:00.000Z,22,Henan,1252,621c51ebc4f24f87f62d886f
67803,2020-04-08T18:30:00.000Z,3215,Hubei,64187,621c51ebc4f24f87f62d8871
1019,2020-04-08T18:30:00.000Z,4,Hunan,1014,621c51ebc4f24f87f62d8872
126,2020-04-08T18:30:00.000Z,1,Inner Mongolia,79,621c51ebc4f24f87f62d8876
651,2020-04-08T18:30:00.000Z,0,Jiangsu,633,621c51ebc4f24f87f62d8879
937,2020-04-08T18:30:00.000Z,1,Jiangxi,935,621c51ebc4f24f87f62d887a
98,2020-04-08T18:30:00.000Z,1,Jilin,93,621c51ebc4f24f87f62d887b
144,2020-04-08T18:30:00.000Z,2,Liaoning,132,621c51ebc4f24f87f62d887e
75,2020-04-08T18:30:00.000Z,0,Ningxia,75,621c51ebc4f24f87f62d8897
18,2020-04-08T18:30:00.000Z,0,Qinghai,18,621c51ebc4f24f87f62d88a5
256,2020-04-08T18:30:00.000Z,3,Shaanxi,246,621c51ebc4f24f87f62d88af
783,2020-04-08T18:30:00.000Z,7,Shandong,756,621c51ebc4f24f87f62d88b0
552,2020-04-08T18:30:00.000Z,7,Shanghai,422,621c51ebc4f24f87f62d88b1
166,2020-04-08T18:30:00.000Z,0,Shanxi,134,621c51ebc4f24f87f62d88b2
560,2020-04-08T18:30:00.000Z,3,Sichuan,541,621c51ebc4f24f87f62d88b3
182,2020-04-08T18:30:00.000Z,3,Tianjin,152,621c51ebc4f24f87f62d88bc
1,2020-04-08T18:30:00.000Z,0,Tibet,1,621c51ebc4f24f87f62d88bd
76,2020-04-08T18:30:00.000Z,3,Xinjiang,73,621c51ebc4f24f87f62d88c9
184,2020-04-08T18:30:00.000Z,2,Yunnan,173,621c51ebc4f24f87f62d88cb
1267,2020-04-08T18:30:00.000Z,1,Zhejiang,1235,621c51ebc4f24f87f62d88cc
991,2020-04-09T18:30:00.000Z,6,Anhui,984,621c51ebc4f24f87f62d8986
588,2020-04-09T18:30:00.000Z,8,Beijing,469,621c51ebc4f24f87f62d898b
579,2020-04-09T18:30:00.000Z,6,Chongqing,570,621c51ebc4f24f87f62d8993
351,2020-04-09T18:30:00.000Z,1,Fujian,311,621c51ebc4f24f87f62d89a0
139,2020-04-09T18:30:00.000Z,2,Gansu,135,621c51ebc4f24f87f62d89a1
1544,2020-04-09T18:30:00.000Z,8,Guangdong,1434,621c51ebc4f24f87f62d89a9
254,2020-04-09T18:30:00.000Z,2,Guangxi,252,621c51ebc4f24f87f62d89aa
146,2020-04-09T18:30:00.000Z,2,Guizhou,144,621c51ebc4f24f87f62d89ab
168,2020-04-09T18:30:00.000Z,6,Hainan,162,621c51ebc4f24f87f62d89ac
327,2020-04-09T18:30:00.000Z,6,Hebei,313,621c51ebc4f24f87f62d89ae
638,2020-04-09T18:30:00.000Z,13,Heilongjiang,470,621c51ebc4f24f87f62d89af
1276,2020-04-09T18:30:00.000Z,22,Henan,1252,621c51ebc4f24f87f62d89b0
67803,2020-04-09T18:30:00.000Z,3216,Hubei,64236,621c51ebc4f24f87f62d89b2
1019,2020-04-09T18:30:00.000Z,4,Hunan,1014,621c51ebc4f24f87f62d89b3
128,2020-04-09T18:30:00.000Z,1,Inner Mongolia,79,621c51ebc4f24f87f62d89b7
651,2020-04-09T18:30:00.000Z,0,Jiangsu,634,621c51ebc4f24f87f62d89ba
937,2020-04-09T18:30:00.000Z,1,Jiangxi,936,621c51ebc4f24f87f62d89bb
98,2020-04-09T18:30:00.000Z,1,Jilin,95,621c51ebc4f24f87f62d89bc
144,2020-04-09T18:30:00.000Z,2,Liaoning,132,621c51ebc4f24f87f62d89bf
75,2020-04-09T18:30:00.000Z,0,Ningxia,75,621c51ebc4f24f87f62d89d8
18,2020-04-09T18:30:00.000Z,0,Qinghai,18,621c51ebc4f24f87f62d89e6
256,2020-04-09T18:30:00.000Z,3,Shaanxi,246,621c51ebc4f24f87f62d89f0
783,2020-04-09T18:30:00.000Z,7,Shandong,756,621c51ebc4f24f87f62d89f1
555,2020-04-09T18:30:00.000Z,7,Shanghai,435,621c51ebc4f24f87f62d89f2
168,2020-04-09T18:30:00.000Z,0,Shanxi,134,621c51ebc4f24f87f62d89f3
560,2020-04-09T18:30:00.000Z,3,Sichuan,546,621c51ebc4f24f87f62d89f4
183,2020-04-09T18:30:00.000Z,3,Tianjin,158,621c51ebc4f24f87f62d89fd
1,2020-04-09T18:30:00.000Z,0,Tibet,1,621c51ebc4f24f87f62d89fe
76,2020-04-09T18:30:00.000Z,3,Xinjiang,73,621c51ebc4f24f87f62d8a0a
184,2020-04-09T18:30:00.000Z,2,Yunnan,173,621c51ebc4f24f87f62d8a0c
1267,2020-04-09T18:30:00.000Z,1,Zhejiang,1235,621c51ebc4f24f87f62d8a0d
991,2020-04-10T18:30:00.000Z,6,Anhui,984,621c51ebc4f24f87f62d8ac7
589,2020-04-10T18:30:00.000Z,8,Beijing,474,621c51ebc4f24f87f62d8acc
579,2020-04-10T18:30:00.000Z,6,Chongqing,570,621c51ebc4f24f87f62d8ad4
351,2020-04-10T18:30:00.000Z,1,Fujian,317,621c51ebc4f24f87f62d8ae1
139,2020-04-10T18:30:00.000Z,2,Gansu,135,621c51ebc4f24f87f62d8ae2
1548,2020-04-10T18:30:00.000Z,8,Guangdong,1437,621c51ebc4f24f87f62d8aea
254,2020-04-10T18:30:00.000Z,2,Guangxi,252,621c51ebc4f24f87f62d8aeb
146,2020-04-10T18:30:00.000Z,2,Guizhou,144,621c51ebc4f24f87f62d8aec
168,2020-04-10T18:30:00.000Z,6,Hainan,162,621c51ebc4f24f87f62d8aed
327,2020-04-10T18:30:00.000Z,6,Hebei,313,621c51ebc4f24f87f62d8aef
661,2020-04-10T18:30:00.000Z,13,Heilongjiang,470,621c51ebc4f24f87f62d8af0
1276,2020-04-10T18:30:00.000Z,22,Henan,1252,621c51ebc4f24f87f62d8af1
67803,2020-04-10T18:30:00.000Z,3219,Hubei,64264,621c51ebc4f24f87f62d8af3
1019,2020-04-10T18:30:00.000Z,4,Hunan,1014,621c51ebc4f24f87f62d8af4
155,2020-04-10T18:30:00.000Z,1,Inner Mongolia,79,621c51ebc4f24f87f62d8af8
652,2020-04-10T18:30:00.000Z,0,Jiangsu,636,621c51ebc4f24f87f62d8afb
937,2020-04-10T18:30:00.000Z,1,Jiangxi,936,621c51ebc4f24f87f62d8afc
98,2020-04-10T18:30:00.000Z,1,Jilin,96,621c51ebc4f24f87f62d8afd
145,2020-04-10T18:30:00.000Z,2,Liaoning,133,621c51ebc4f24f87f62d8b00
75,2020-04-10T18:30:00.000Z,0,Ningxia,75,621c51ebc4f24f87f62d8b19
18,2020-04-10T18:30:00.000Z,0,Qinghai,18,621c51ebc4f24f87f62d8b27
256,2020-04-10T18:30:00.000Z,3,Shaanxi,248,621c51ebc4f24f87f62d8b31
784,2020-04-10T18:30:00.000Z,7,Shandong,757,621c51ebc4f24f87f62d8b32
555,2020-04-10T18:30:00.000Z,7,Shanghai,438,621c51ebc4f24f87f62d8b33
172,2020-04-10T18:30:00.000Z,0,Shanxi,135,621c51ebc4f24f87f62d8b34
560,2020-04-10T18:30:00.000Z,3,Sichuan,547,621c51ebc4f24f87f62d8b35
183,2020-04-10T18:30:00.000Z,3,Tianjin,161,621c51ebc4f24f87f62d8b3e
1,2020-04-10T18:30:00.000Z,0,Tibet,1,621c51ebc4f24f87f62d8b3f
76,2020-04-10T18:30:00.000Z,3,Xinjiang,73,621c51ebc4f24f87f62d8b4b
184,2020-04-10T18:30:00.000Z,2,Yunnan,174,621c51ebc4f24f87f62d8b4d
1267,2020-04-10T18:30:00.000Z,1,Zhejiang,1236,621c51ebc4f24f87f62d8b4e
991,2020-04-11T18:30:00.000Z,6,Anhui,984,621c51ebc4f24f87f62d8c08
589,2020-04-11T18:30:00.000Z,8,Beijing,479,621c51ebc4f24f87f62d8c0d
579,2020-04-11T18:30:00.000Z,6,Chongqing,570,621c51ebc4f24f87f62d8c15
352,2020-04-11T18:30:00.000Z,1,Fujian,321,621c51ebc4f24f87f62d8c21
139,2020-04-11T18:30:00.000Z,2,Gansu,135,621c51ebc4f24f87f62d8c22
1552,2020-04-11T18:30:00.000Z,8,Guangdong,1443,621c51ebc4f24f87f62d8c2a
254,2020-04-11T18:30:00.000Z,2,Guangxi,252,621c51ebc4f24f87f62d8c2b
146,2020-04-11T18:30:00.000Z,2,Guizhou,144,621c51ebc4f24f87f62d8c2c
168,2020-04-11T18:30:00.000Z,6,Hainan,162,621c51ebc4f24f87f62d8c2d
327,2020-04-11T18:30:00.000Z,6,Hebei,313,621c51ebc4f24f87f62d8c2f
684,2020-04-11T18:30:00.000Z,13,Heilongjiang,470,621c51ebc4f24f87f62d8c30
1276,2020-04-11T18:30:00.000Z,22,Henan,1253,621c51ebc4f24f87f62d8c31
67803,2020-04-11T18:30:00.000Z,3219,Hubei,64281,621c51ebc4f24f87f62d8c33
1019,2020-04-11T18:30:00.000Z,4,Hunan,1014,621c51ebc4f24f87f62d8c34
189,2020-04-11T18:30:00.000Z,1,Inner Mongolia,83,621c51ebc4f24f87f62d8c38
653,2020-04-11T18:30:00.000Z,0,Jiangsu,638,621c51ebc4f24f87f62d8c3b
937,2020-04-11T18:30:00.000Z,1,Jiangxi,936,621c51ebc4f24f87f62d8c3c
99,2020-04-11T18:30:00.000Z,1,Jilin,96,621c51ebc4f24f87f62d8c3d
145,2020-04-11T18:30:00.000Z,2,Liaoning,136,621c51ebc4f24f87f62d8c40
75,2020-04-11T18:30:00.000Z,0,Ningxia,75,621c51ebc4f24f87f62d8c59
18,2020-04-11T18:30:00.000Z,0,Qinghai,18,621c51ebc4f24f87f62d8c67
256,2020-04-11T18:30:00.000Z,3,Shaanxi,248,621c51ebc4f24f87f62d8c71
784,2020-04-11T18:30:00.000Z,7,Shandong,757,621c51ebc4f24f87f62d8c72
607,2020-04-11T18:30:00.000Z,7,Shanghai,446,621c51ebc4f24f87f62d8c73
172,2020-04-11T18:30:00.000Z,0,Shanxi,135,621c51ebc4f24f87f62d8c74
560,2020-04-11T18:30:00.000Z,3,Sichuan,547,621c51ebc4f24f87f62d8c75
183,2020-04-11T18:30:00.000Z,3,Tianjin,161,621c51ebc4f24f87f62d8c7e
1,2020-04-11T18:30:00.000Z,0,Tibet,1,621c51ebc4f24f87f62d8c7f
76,2020-04-11T18:30:00.000Z,3,Xinjiang,73,621c51ebc4f24f87f62d8c8b
184,2020-04-11T18:30:00.000Z,2,Yunnan,174,621c51ebc4f24f87f62d8c8d
